fight_key,event,event_date,bout,winner,clean_actual_method,base_KO,base_SUB,base_DEC,knockdown_interaction,ground_strike_interaction,submission_attempt_interaction,td_access_interaction,control_interaction,offensive_wrestling_exposure_interaction,winner_round3_retention,opponent_round3_retention,winner_log_ufc_bouts,opponent_log_ufc_bouts
2026-08-29|Xiao Long vs. Francesco Nuzzi,UFC Fight Night: Nurmagomedov vs. Song,2026-08-29T00:00:00+00:00,Xiao Long vs. Francesco Nuzzi,Francesco Nuzzi,KO,0.4079543710257668,0.19944371353118784,0.39260191544304535,,,,,,,,1.1623351181925035,0.0,1.6094379124341003
2026-08-29|Xiong Jingnan vs. Julia Polastri,UFC Fight Night: Nurmagomedov vs. Song,2026-08-29T00:00:00+00:00,Xiong Jingnan vs. Julia Polastri,Julia Polastri,KO,0.15265051089609755,0.025434989027711796,0.8219145000761907,0.0,5.141681901279707,0.41133455210237657,0.15425045703839121,0.1396343692870201,0.20566727605118829,1.1641365202411715,,1.791759469228055,0.6931471805599453
2026-08-29|Yan Xiaonan vs. Denise Gomes,UFC Fight Night: Nurmagomedov vs. Song,2026-08-29T00:00:00+00:00,Yan Xiaonan vs. Denise Gomes,Denise Gomes,KO,0.18501370039226667,0.17531385340467112,0.6396724462030623,0.5082831325301205,83.29545139081674,1.4327181999888956,0.5944831959416613,0.39200075069864715,3.2191265060240966,0.7427737226277372,1.34014598540146,2.1972245773362196,2.639057329615259
2026-09-05|Dan Hooker vs. Salahdine Parnasse,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Dan Hooker vs. Salahdine Parnasse,Salahdine Parnasse,KO,0.6030745722583223,0.15547186061377405,0.24145356712790367,,,,,,,,1.2655782455771956,0.0,3.2188758248682006
2026-09-05|Daniil Donchenko vs. Punahele Soriano,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Daniil Donchenko vs. Punahele Soriano,Daniil Donchenko,DEC,0.4587268662751312,0.07117738639457867,0.47009574733029014,2.629196105775904,25.727132729399735,0.0,0.2951188282689485,0.17285931936198626,1.3145980528879522,,0.8400000000000001,1.3862943611198906,2.4849066497880004
2026-09-05|Delphine Benouaich vs. Sofia Montenegro,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Delphine Benouaich vs. Sofia Montenegro,Delphine Benouaich,SUB,0.3074860233183513,0.35243317783261185,0.34008079884903686,,,,,,,,,0.0,0.0
2026-09-05|Fares Ziam vs. Axel Sola,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Fares Ziam vs. Axel Sola,Axel Sola,KO,0.30791720524779853,0.22506563064106322,0.46701716411113825,0.944386149003148,22.77685023164154,0.6185843135823238,0.5508919202518364,0.31358539615457326,5.013249310786431,1.690529641639644,0.7284218689414501,1.3862943611198906,2.4849066497880004
2026-09-05|Kurtis Campbell vs. Trevor Peek,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Kurtis Campbell vs. Trevor Peek,Kurtis Campbell,SUB,0.17078020952291773,0.19496681305605001,0.6342529774210323,0.0,0.0,0.0,2.5454779199074373,0.4695479280844341,8.157099697885197,,0.5650992063492064,0.6931471805599453,1.791759469228055
2026-09-05|Losene Keita vs. Muhammad Naimov,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Losene Keita vs. Muhammad Naimov,Losene Keita,KO,0.446502560258576,0.06721536826331458,0.4862820714781094,0.0,0.0,0.0,0.0,0.0,,,0.8415480102227091,0.6931471805599453,2.0794415416798357
2026-09-05|Mario Pinto vs. Ryan Spann,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Mario Pinto vs. Ryan Spann,Mario Pinto,KO,0.6108967263304742,0.06720754850840524,0.3218957251611205,0.8087397669301145,153.1638494031741,1.770312245721038,1.0548333002758796,0.5449928654482503,17.741330635175583,,1.6142857142857143,1.3862943611198906,2.833213344056216
2026-09-05|Matthieu Duclos vs. Luis Felipe Dias,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Matthieu Duclos vs. Luis Felipe Dias,Matthieu Duclos,KO,0.5353103345013774,0.12127343580225292,0.34341622969636965,,,,,,,,,0.0,0.6931471805599453
2026-09-05|Michael Aljarouj vs. Fabia Sintes,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Michael Aljarouj vs. Fabia Sintes,Fabia Sintes,DEC,0.33398538125930094,0.1524304596581959,0.5135841590825032,,,,,,,,,0.0,0.0
2026-09-05|Michael Page vs. Nursulton Ruziboev,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Michael Page vs. Nursulton Ruziboev,Michael Page,DEC,0.36510762360933663,0.10302715888475955,0.5318652175059038,0.0,15.293877551020406,0.0,0.0,0.07591542789955488,1.3401360544217686,1.1249999999999998,1.2227884615384612,1.791759469228055,1.9459101490553132
2026-09-05|Morgan Charriere vs. Felipe Lima,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Morgan Charriere vs. Felipe Lima,Felipe Lima,DEC,0.22096087022296498,0.21259006957315138,0.5664490602038836,0.0,4.150851436892626,0.9412463966239709,0.36363636363636354,0.20103380982099517,7.529971172991767,0.6060606060606061,0.8931419457735248,1.3862943611198906,1.9459101490553132
2026-09-05|Nathaniel Wood vs. Pavel Andrusca,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Nathaniel Wood vs. Pavel Andrusca,Pavel Andrusca,DEC,0.4456551137074525,0.1917295457377217,0.3626153405548258,,,,,,,,1.2123744369818412,0.0,2.70805020110221
2026-09-05|Nora Cornolle vs. Klaudia Sygula,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Nora Cornolle vs. Klaudia Sygula,Nora Cornolle,DEC,0.17646950343234089,0.18569221841890352,0.6378382781487556,0.22156573116691286,5.748512731559905,0.22156573116691286,0.1329394387001477,0.1428031791633353,1.7725258493353027,0.9361702127659574,0.8414634146341464,1.9459101490553132,1.3862943611198906
2026-09-05|Oumar Sy vs. Modestas Bukauskas,UFC Fight Night: Hooker vs. Parnasse,2026-09-05T00:00:00+00:00,Oumar Sy vs. Modestas Bukauskas,Modestas Bukauskas,KO,0.43959588050185616,0.1131763311120879,0.4472277883860559,0.11457670273711013,4.464923428460424,0.15471645846439666,0.07638446849140673,0.11639577700036598,0.15471645846439666,1.0578236164828343,1.3839617486338798,2.639057329615259,1.791759469228055
